step,value,hop,seed,variant,metric
360,0.909765899181366,hop0,42,dpoints,Token Accuracy
370,0.9111627340316772,hop0,42,dpoints,Token Accuracy
380,0.8983854651451111,hop0,42,dpoints,Token Accuracy
390,0.9175010323524475,hop0,42,dpoints,Token Accuracy
400,0.8985687494277954,hop0,42,dpoints,Token Accuracy
410,0.9134173393249512,hop0,42,dpoints,Token Accuracy
420,0.9102591276168823,hop0,42,dpoints,Token Accuracy
430,0.9168484807014465,hop0,42,dpoints,Token Accuracy
440,0.9359468817710876,hop0,42,dpoints,Token Accuracy
450,0.9587069749832153,hop0,42,dpoints,Token Accuracy
460,0.9585227370262146,hop0,42,dpoints,Token Accuracy
470,0.961898684501648,hop0,42,dpoints,Token Accuracy
480,0.95667964220047,hop0,42,dpoints,Token Accuracy
490,0.9623647928237915,hop0,42,dpoints,Token Accuracy
500,0.9589702486991882,hop0,42,dpoints,Token Accuracy
510,0.9581457376480103,hop0,42,dpoints,Token Accuracy
520,0.9631209969520569,hop0,42,dpoints,Token Accuracy
530,0.9638886451721191,hop0,42,dpoints,Token Accuracy
540,0.9610469341278076,hop0,42,dpoints,Token Accuracy
550,0.968539297580719,hop0,42,dpoints,Token Accuracy
560,0.9615834951400757,hop0,42,dpoints,Token Accuracy
570,0.963554322719574,hop0,42,dpoints,Token Accuracy
580,0.9686579704284668,hop0,42,dpoints,Token Accuracy
10,37.685699462890625,hop0,42,dpoints-inv,Train Loss
20,5.86959981918335,hop0,42,dpoints-inv,Train Loss
30,4.873300075531006,hop0,42,dpoints-inv,Train Loss
40,4.731299877166748,hop0,42,dpoints-inv,Train Loss
50,4.412799835205078,hop0,42,dpoints-inv,Train Loss
60,4.353899955749512,hop0,42,dpoints-inv,Train Loss
70,4.256999969482422,hop0,42,dpoints-inv,Train Loss
80,4.353000164031982,hop0,42,dpoints-inv,Train Loss
90,4.404799938201904,hop0,42,dpoints-inv,Train Loss
100,4.172999858856201,hop0,42,dpoints-inv,Train Loss
110,4.258500099182129,hop0,42,dpoints-inv,Train Loss
120,4.135000228881836,hop0,42,dpoints-inv,Train Loss
130,4.214000225067139,hop0,42,dpoints-inv,Train Loss
140,4.022799968719482,hop0,42,dpoints-inv,Train Loss
150,3.50570011138916,hop0,42,dpoints-inv,Train Loss
160,3.778899908065796,hop0,42,dpoints-inv,Train Loss
170,3.7716000080108643,hop0,42,dpoints-inv,Train Loss
180,3.6289000511169434,hop0,42,dpoints-inv,Train Loss
190,3.776700019836426,hop0,42,dpoints-inv,Train Loss
200,3.653700113296509,hop0,42,dpoints-inv,Train Loss
210,3.8603999614715576,hop0,42,dpoints-inv,Train Loss
220,3.9365999698638916,hop0,42,dpoints-inv,Train Loss
230,3.9403998851776123,hop0,42,dpoints-inv,Train Loss
240,3.691800117492676,hop0,42,dpoints-inv,Train Loss
250,3.698899984359741,hop0,42,dpoints-inv,Train Loss
260,3.589200019836426,hop0,42,dpoints-inv,Train Loss
270,3.602400064468384,hop0,42,dpoints-inv,Train Loss
280,3.730799913406372,hop0,42,dpoints-inv,Train Loss
290,3.5181000232696533,hop0,42,dpoints-inv,Train Loss
300,3.175299882888794,hop0,42,dpoints-inv,Train Loss
310,3.150399923324585,hop0,42,dpoints-inv,Train Loss
320,3.265199899673462,hop0,42,dpoints-inv,Train Loss
330,3.1521999835968018,hop0,42,dpoints-inv,Train Loss
340,3.2156999111175537,hop0,42,dpoints-inv,Train Loss
350,3.2671000957489014,hop0,42,dpoints-inv,Train Loss
360,3.415299892425537,hop0,42,dpoints-inv,Train Loss
370,3.3397998809814453,hop0,42,dpoints-inv,Train Loss
