step,value,hop,seed,variant,metric
130,0.7492756843566895,hop0,42,dpoints,Token Accuracy
140,0.7548907399177551,hop0,42,dpoints,Token Accuracy
150,0.7953236103057861,hop0,42,dpoints,Token Accuracy
160,0.8199549913406372,hop0,42,dpoints,Token Accuracy
170,0.8242306709289551,hop0,42,dpoints,Token Accuracy
180,0.8254863023757935,hop0,42,dpoints,Token Accuracy
190,0.8273582458496094,hop0,42,dpoints,Token Accuracy
200,0.8181862235069275,hop0,42,dpoints,Token Accuracy
210,0.8272473812103271,hop0,42,dpoints,Token Accuracy
220,0.8382135629653931,hop0,42,dpoints,Token Accuracy
230,0.8259158134460449,hop0,42,dpoints,Token Accuracy
240,0.8336338996887207,hop0,42,dpoints,Token Accuracy
250,0.8371554613113403,hop0,42,dpoints,Token Accuracy
260,0.831142783164978,hop0,42,dpoints,Token Accuracy
270,0.8278248310089111,hop0,42,dpoints,Token Accuracy
280,0.8384897708892822,hop0,42,dpoints,Token Accuracy
290,0.8417947292327881,hop0,42,dpoints,Token Accuracy
300,0.9046362042427063,hop0,42,dpoints,Token Accuracy
310,0.9055342078208923,hop0,42,dpoints,Token Accuracy
320,0.9018656611442566,hop0,42,dpoints,Token Accuracy
330,0.9034635424613953,hop0,42,dpoints,Token Accuracy
340,0.9106999039649963,hop0,42,dpoints,Token Accuracy
350,0.9095782041549683,hop0,42,dpoints,Token Accuracy
360,0.9037777185440063,hop0,42,dpoints,Token Accuracy
370,0.906864583492279,hop0,42,dpoints,Token Accuracy
380,0.8926878571510315,hop0,42,dpoints,Token Accuracy
390,0.9123652577400208,hop0,42,dpoints,Token Accuracy
400,0.8999769687652588,hop0,42,dpoints,Token Accuracy
410,0.9129201769828796,hop0,42,dpoints,Token Accuracy
420,0.9083783030509949,hop0,42,dpoints,Token Accuracy
430,0.9051896929740906,hop0,42,dpoints,Token Accuracy
440,0.9349726438522339,hop0,42,dpoints,Token Accuracy
450,0.9614782929420471,hop0,42,dpoints,Token Accuracy
460,0.9570446014404297,hop0,42,dpoints,Token Accuracy
470,0.9547103047370911,hop0,42,dpoints,Token Accuracy
480,0.9591562747955322,hop0,42,dpoints,Token Accuracy
490,0.956397533416748,hop0,42,dpoints,Token Accuracy
500,0.9560771584510803,hop0,42,dpoints,Token Accuracy
510,0.9588202238082886,hop0,42,dpoints,Token Accuracy
520,0.9581513404846191,hop0,42,dpoints,Token Accuracy
530,0.9634982943534851,hop0,42,dpoints,Token Accuracy
540,0.959437906742096,hop0,42,dpoints,Token Accuracy
550,0.9671441316604614,hop0,42,dpoints,Token Accuracy
560,0.9622374176979065,hop0,42,dpoints,Token Accuracy
