hop,run_key,run_label,dataset_dir,checkpoint_group,stats_path,metric_name,metric_value
9,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,count,50.0
9,lora,lora-8,filtered-dataset-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-lora-8-seed-42/eval-owl/checkpoint-668/stats.json,confidence,0.95
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,mean,0.0097
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,margin_error,0.007298204332361062
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,lower_bound,0.002401795667638938
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,upper_bound,0.01699820433236106
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,count,50.0
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,base,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/base/stats.json,confidence,0.95
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,mean,0.017700000000000004
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,margin_error,0.011211023361620316
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,lower_bound,0.006488976638379688
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,upper_bound,0.028911023361620318
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,count,50.0
9,dpoints_only,dpoints-only,filtered-dataset-dpoints-only-lora-8-seed-42,final,/home/abasso_aims_ac_za/divergence-tokens/workspace/multihop/qwen/owl/hop9_noprompt/seed-42/filtered-dataset-dpoints-only-lora-8-seed-42/eval-owl/checkpoint-552/stats.json,confidence,0.95
